email_id,intent,subject,body,sender_name,sender_email,sender_company,gt_amount,gt_currency,gt_doc_number,gt_date,mentions_amount,mentions_currency,mentions_doc_number,mentions_date
EMAIL-0033,quote_offer,RE: Request for Quotation – Q-2025-63746,"Hello Customer,

We have prepared quotation Q-2025-63746 as requested. The quoted value is 15,837.00 GBP, with a validity period ending on 2025-06-22.

Full details are enclosed. We hope this meets your requirements and look forward to working with you.

Best,
Ahmed Hassan
JetStream Packaging Co.",Ahmed Hassan,a.hassan@jetstreampackagingco.com,JetStream Packaging Co.,15837.0,GBP,Q-2025-63746,2025-06-22,True,True,True,True
EMAIL-0485,other,RE: Meeting follow-up,"Dear Procurement Team,

This is a reminder that there are outstanding items on your account. Please review and let us know if there's anything we can help with.

Thank you,
James Wilson
SilverOak Metals",James Wilson,j.wilson@silveroakmetals.com,SilverOak Metals,,,,,False,False,False,False
EMAIL-0192,invoice_submission,RE: Payment – Invoice F-2026-22134,"Dear Procurement Team,

Please find enclosed our invoice F-2026-22134 for 96.407,03 € covering industrial-grade fasteners and fittings.

The due date for payment is 23 Jul 2024. We kindly ask that you process this within the agreed timeline.

Thank you for your business.

Best,
Thomas Mueller
NorthStar Industrial",Thomas Mueller,t.mueller@northstarindustrial.com,NorthStar Industrial,96407.03,EUR,F-2026-22134,2024-07-23,True,True,True,True
EMAIL-0181,invoice_submission,Billing: – RedLine Automotive Parts,"Hi Procurement Team,

Attached is the invoice for your recent order. All details are in the document.

Thank you,
John Smith
RedLine Automotive Parts",John Smith,john.smith@redlineautomotivepar.com,RedLine Automotive Parts,,,,,False,False,False,False
EMAIL-0486,other,Delivery confirmation,"Hello Alex,

We are writing to inform you that our offices will be closed for the holiday period from December 23 to January 2. Orders placed after December 20 will be processed in January.

Happy holidays!

Best,
David Chen
Keystone Fasteners Inc.",David Chen,d.chen@keystonefastenersinc.com,Keystone Fasteners Inc.,,,,,False,False,False,False
EMAIL-0443,other,RE: Meeting follow-up,"Hi Team,

Just a quick follow-up on our conversation from last week. Please let us know if you need any additional information from our side.

Thanks,
Elena Popescu
CedarTech Manufacturing",Elena Popescu,e.popescu@cedartechmanufacturi.com,CedarTech Manufacturing,,,,,False,False,False,False
EMAIL-0220,invoice_submission,Invoice attached,"Hi Team,

Attached is the invoice for your recent order. All details are in the document.

Thank you,
Maria Garcia
Delta Precision Parts",Maria Garcia,m.garcia@deltaprecisionparts.com,Delta Precision Parts,,,,,False,False,False,False
EMAIL-0197,invoice_submission,IronBridge Materials – Invoice F-2024-55162,"Hello Customer,

This email contains invoice F-2024-55162 for your records.

Amount due: 113.021,11 RON
Payment terms: Net 30 (due 2025-01-15)

Should you require a revised copy or have billing questions, please don't hesitate to reach out.

Kind regards,
Rachel Kim
IronBridge Materials",Rachel Kim,r.kim@ironbridgematerials.com,IronBridge Materials,113021.11,RON,F-2024-55162,2025-01-15,True,True,True,True
EMAIL-0467,other,Quick update from MeridianTech Systems,"Hi Alex,

Just a quick follow-up on our conversation from last week. Please let us know if you need any additional information from our side.

Thanks,
Ahmed Hassan
MeridianTech Systems",Ahmed Hassan,a.hassan@meridiantechsystems.com,MeridianTech Systems,,,,,False,False,False,False
EMAIL-0056,quote_offer,Quotation QUO-2026-28884 for your review,"Hi Alex,

As per your request, we are pleased to submit our commercial offer.

Quotation number: QUO-2026-28884
Total: 90261.31 CHF
Validity: 2025-11-19

The detailed breakdown is in the attached document. Please let us know if you'd like to proceed.

Kind regards,
Maria Garcia
Xenon Power Solutions",Maria Garcia,m.garcia@xenonpowersolutions.com,Xenon Power Solutions,90261.31,CHF,QUO-2026-28884,2025-11-19,True,True,True,True
EMAIL-0319,price_validity_confirmation,Confirmation of current pricing,"Dear Purchasing Department,

In response to your email, we confirm that quotation Q-2025-64620 for 4.641,77 GBP is still valid. The prices will be honored until 2025-10-02.

We look forward to your confirmation.

Kind regards,
Ahmed Hassan
Delta Precision Parts",Ahmed Hassan,a.hassan@deltaprecisionparts.com,Delta Precision Parts,4641.77,GBP,Q-2025-64620,2025-10-02,True,True,True,True
EMAIL-0164,invoice_submission,Invoice attached – INV-2024-97216,"Dear Procurement Team,

Attached is invoice INV-2024-97216, issued for the recent delivery of packaging materials and shipping supplies. The total payable is 45,837.97 EUR, with a payment deadline of 2026-04-25.

Please confirm receipt of this invoice.

Regards,
James Wilson
ZenithCraft Industries",James Wilson,j.wilson@zenithcraftindustrie.com,ZenithCraft Industries,45837.97,EUR,INV-2024-97216,2026-04-25,True,True,True,True
EMAIL-0140,invoice_submission,Invoice – SilverOak Metals,"Hi Procurement Team,

Attached is the invoice for your recent order. All details are in the document.

Thank you,
Robert Taylor
SilverOak Metals",Robert Taylor,r.taylor@silveroakmetals.com,SilverOak Metals,,,,,False,False,False,False
EMAIL-0383,price_increase,Price revision notice,"Hi Alex,

Please be advised that our prices will be updated as of 2025-01-08.

New pricing: 1782.76 EUR for the requested mechanical components.

Orders placed before 2025-01-08 will be honored at the current rates. We appreciate your understanding.

Best regards,
Michael Brown
GlobalWire Electronics",Michael Brown,m.brown@globalwireelectronic.com,GlobalWire Electronics,1782.76,EUR,,2025-01-08,True,True,False,True
EMAIL-0306,price_validity_confirmation,Confirmation of current pricing,"Hi Purchasing Department,

As requested, we confirm that our offer remains unchanged. All previously communicated terms are still in effect.

Best regards,
Ivan Petrov
GlobalWire Electronics",Ivan Petrov,i.petrov@globalwireelectronic.com,GlobalWire Electronics,,,,,False,False,False,False
EMAIL-0217,invoice_submission,Invoice – BrightLine Components Ltd.,"Hi Purchasing Department,

Attached is the invoice for your recent order. All details are in the document.

Thank you,
Fatima Al-Rashid
BrightLine Components Ltd.",Fatima Al-Rashid,f.alrashid@brightlinecomponents.com,BrightLine Components Ltd.,,,,,False,False,False,False
EMAIL-0229,invoice_submission,Invoice for conveyor belt rollers and bearings,"Dear Alex,

Please find enclosed our invoice BILL-2026-69585 for 41,960.11 € covering conveyor belt rollers and bearings.

The due date for payment is 2026-02-12. We kindly ask that you process this within the agreed timeline.

Thank you for your business.

Best,
John Smith
PrimeEdge Components",John Smith,john.smith@primeedgecomponents.com,PrimeEdge Components,41960.11,EUR,BILL-2026-69585,2026-02-12,True,True,True,True
EMAIL-0222,invoice_submission,New invoice from UltraSpec Optics,"Hi Team,

We are sending you invoice no. BILL-2026-76571 for custom steel brackets per your specifications.

Invoice amount: 149889.03 USD
Due date: 12 Nov 2025

The invoice is attached in the agreed format. Please process at your earliest convenience.

Best regards,
Elena Popescu
UltraSpec Optics",Elena Popescu,e.popescu@ultraspecoptics.com,UltraSpec Optics,149889.03,USD,BILL-2026-76571,2025-11-12,True,True,True,True
EMAIL-0250,price_validity_confirmation,Confirmation: prices still valid,"Dear Alex,

Thank you for checking in. We are happy to confirm that the quoted prices have not been revised and remain applicable.

Kind regards,
Lisa Wang
QuickFlow Hydraulics",Lisa Wang,l.wang@quickflowhydraulics.com,QuickFlow Hydraulics,,,,,False,False,False,False
EMAIL-0370,price_increase,Important update: pricing changes,"Dear Customer,

This is a courtesy notice regarding an upcoming adjustment to our standard pricing. The changes reflect increased costs across several product categories.

We will share the updated price list soon.

Sincerely,
Hannah Fischer
Apex Industrial Solutions",Hannah Fischer,h.fischer@apexindustrialsoluti.com,Apex Industrial Solutions,,,,,False,False,False,False
EMAIL-0106,quote_offer,Quotation – BrightLine Components Ltd.,"Dear Purchasing Department,

Following your request, we have prepared a quotation for welding consumables and electrodes. Please see the attached file for the full breakdown.

We remain at your disposal for any further information.

Regards,
John Smith
BrightLine Components Ltd.",John Smith,john.smith@brightlinecomponents.com,BrightLine Components Ltd.,,,,,False,False,False,False
EMAIL-0419,other,Delivery confirmation,"Hello Customer,

We are writing to inform you that our offices will be closed for the holiday period from December 23 to January 2. Orders placed after December 20 will be processed in January.

Happy holidays!

Best,
James Wilson
Lakewood Chemical Supply",James Wilson,j.wilson@lakewoodchemicalsupp.com,Lakewood Chemical Supply,,,,,False,False,False,False
EMAIL-0085,quote_offer,EuroSteel Supply GmbH – Quotation,"Dear Team,

Please find attached our quotation for safety valves and pressure regulators as discussed.

All pricing details and terms are included in the attached document. Feel free to reach out if you need any clarification.

Best regards,
Hannah Fischer
EuroSteel Supply GmbH",Hannah Fischer,h.fischer@eurosteelsupplygmbh.com,EuroSteel Supply GmbH,,,,,False,False,False,False
EMAIL-0160,invoice_submission,Invoice for precision cutting tools,"Hi Purchasing Department,

Attached is the invoice for your recent order. All details are in the document.

Thank you,
Sophie Laurent
Delta Precision Parts",Sophie Laurent,s.laurent@deltaprecisionparts.com,Delta Precision Parts,,,,,False,False,False,False
EMAIL-0301,price_validity_confirmation,Confirmation: prices still valid,"Dear Team,

Thank you for checking in. We are happy to confirm that the quoted prices have not been revised and remain applicable.

Kind regards,
Ahmed Hassan
Apex Industrial Solutions",Ahmed Hassan,a.hassan@apexindustrialsoluti.com,Apex Industrial Solutions,,,,,False,False,False,False
EMAIL-0393,price_increase,New pricing effective 2025-05-03,"Hello Procurement Team,

Due to rising operational and supply chain costs, we must unfortunately increase the price of packaging materials and shipping supplies to 5,368.00 $, starting from 2025-05-03.

Please reach out if you would like to discuss volume-based discounts or alternative options.

Kind regards,
James Wilson
GlobalWire Electronics",James Wilson,j.wilson@globalwireelectronic.com,GlobalWire Electronics,5368.0,USD,,2025-05-03,True,True,False,True
EMAIL-0407,other,MeridianTech Systems – general update,"Hello Alex,

We are writing to inform you that our offices will be closed for the holiday period from December 23 to January 2. Orders placed after December 20 will be processed in January.

Happy holidays!

Best,
Ivan Petrov
MeridianTech Systems",Ivan Petrov,i.petrov@meridiantechsystems.com,MeridianTech Systems,,,,,False,False,False,False
EMAIL-0299,price_validity_confirmation,RE: Your inquiry about pricing,"Hi Team,

As requested, we confirm that our offer remains unchanged. All previously communicated terms are still in effect.

Best regards,
Fatima Al-Rashid
Delta Precision Parts",Fatima Al-Rashid,f.alrashid@deltaprecisionparts.com,Delta Precision Parts,,,,,False,False,False,False
EMAIL-0053,quote_offer,Commercial offer – YieldMax Agriculture Supply,"Dear Team,

Following your request, we have prepared a quotation for industrial-grade fasteners and fittings. Please see the attached file for the full breakdown.

We remain at your disposal for any further information.

Regards,
Fatima Al-Rashid
YieldMax Agriculture Supply",Fatima Al-Rashid,f.alrashid@yieldmaxagricultures.com,YieldMax Agriculture Supply,,,,,False,False,False,False
EMAIL-0202,invoice_submission,Billing: BILL-2025-55057 – IronBridge Materials,"Dear Customer,

Attached is invoice BILL-2025-55057, issued for the recent delivery of the requested mechanical components. The total payable is 126,805.63 EUR, with a payment deadline of February 09, 2026.

Please confirm receipt of this invoice.

Regards,
David Chen
IronBridge Materials",David Chen,d.chen@ironbridgematerials.com,IronBridge Materials,126805.63,EUR,BILL-2025-55057,2026-02-09,True,True,True,True
EMAIL-0144,invoice_submission,RE: Payment – Invoice FV-2024-79861,"Hi Alex,

We are sending you invoice no. FV-2024-79861 for PCB boards and microcontrollers.

Invoice amount: 35 276.00 $
Due date: September 19, 2024

The invoice is attached in the agreed format. Please process at your earliest convenience.

Best regards,
Rachel Kim
PrimeEdge Components",Rachel Kim,r.kim@primeedgecomponents.com,PrimeEdge Components,35276.0,USD,FV-2024-79861,2024-09-19,True,True,True,True
EMAIL-0368,price_increase,Notice of price increase – effective 2025-08-22,"Dear Purchasing Department,

We regret to inform you that due to increases in raw material costs, we will need to adjust our pricing effective 2025-08-22.

The new price for replacement parts for production line B will be 55.40 RON. We understand this may be inconvenient and are happy to discuss any concerns you may have.

Sincerely,
Lisa Wang
TitanForge Engineering",Lisa Wang,l.wang@titanforgeengineerin.com,TitanForge Engineering,55.4,RON,,2025-08-22,True,True,False,True
EMAIL-0352,price_increase,Notice of price increase – effective,"Dear Alex,

We would like to notify you of upcoming changes to our price list. The updated pricing details are attached.

We apologize for any inconvenience and remain available to discuss.

Regards,
Ivan Petrov
OmniParts Distribution",Ivan Petrov,i.petrov@omnipartsdistributio.com,OmniParts Distribution,,,,,False,False,False,False
EMAIL-0102,quote_offer,Quotation QT-2026-20126 for your review,"Hello Alex,

We have prepared quotation QT-2026-20126 as requested. The quoted value is 47.282,00 EUR, with a validity period ending on 19 May 2025.

Full details are enclosed. We hope this meets your requirements and look forward to working with you.

Best,
Michael Brown
Keystone Fasteners Inc.",Michael Brown,m.brown@keystonefastenersinc.com,Keystone Fasteners Inc.,47282.0,EUR,QT-2026-20126,2025-05-19,True,True,True,True
EMAIL-0089,quote_offer,Price quotation attached – JetStream Packaging Co.,"Dear Alex,

Attached is our quotation (Q-2026-34612) for the items you requested. The total price is 143.319,00 RON.

Please note that this offer expires on February 15, 2025. We would appreciate your confirmation at your earliest convenience.

Thank you,
Maria Garcia
JetStream Packaging Co.",Maria Garcia,m.garcia@jetstreampackagingco.com,JetStream Packaging Co.,143319.0,RON,Q-2026-34612,2025-02-15,True,True,True,True
EMAIL-0129,invoice_submission,Invoice FV-2024-68862 – Xenon Power Solutions,"Hi Alex,

We are sending you invoice no. FV-2024-68862 for industrial-grade fasteners and fittings.

Invoice amount: 155838.14 GBP
Due date: 2025-08-21

The invoice is attached in the agreed format. Please process at your earliest convenience.

Best regards,
Hannah Fischer
Xenon Power Solutions",Hannah Fischer,h.fischer@xenonpowersolutions.com,Xenon Power Solutions,155838.14,GBP,FV-2024-68862,2025-08-21,True,True,True,True
EMAIL-0468,other,Thank you for your order,"Hi Procurement Team,

Just a quick follow-up on our conversation from last week. Please let us know if you need any additional information from our side.

Thanks,
David Chen
Lakewood Chemical Supply",David Chen,d.chen@lakewoodchemicalsupp.com,Lakewood Chemical Supply,,,,,False,False,False,False
EMAIL-0205,invoice_submission,New invoice from Delta Precision Parts,"Dear Customer,

I'm sending you the invoice for conveyor belt rollers and bearings as agreed. Please review the attached and process accordingly.

Best regards,
Ivan Petrov
Delta Precision Parts",Ivan Petrov,i.petrov@deltaprecisionparts.com,Delta Precision Parts,,,,,False,False,False,False
EMAIL-0462,other,Follow-up: recent delivery,"Hello Team,

We wanted to share some exciting news — IronBridge Materials has recently expanded our product line. We'd love to discuss how our new offerings might benefit your operations.

Shall we set up a call?

Regards,
Hannah Fischer
IronBridge Materials",Hannah Fischer,h.fischer@ironbridgematerials.com,IronBridge Materials,,,,,False,False,False,False
EMAIL-0224,invoice_submission,Invoice FV-2026-68013 – please process,"Hi Alex,

We are sending you invoice no. FV-2026-68013 for injection molding components.

Invoice amount: 4 535.93 GBP
Due date: 2024-09-20

The invoice is attached in the agreed format. Please process at your earliest convenience.

Best regards,
Michael Brown
Harmon Tools & Equipment",Michael Brown,m.brown@harmontools&equipmen.com,Harmon Tools & Equipment,4535.93,GBP,FV-2026-68013,2024-09-20,True,True,True,True
EMAIL-0254,price_validity_confirmation,Confirmation: prices still valid,"Hi Customer,

As requested, we confirm that our offer remains unchanged. All previously communicated terms are still in effect.

Best regards,
Carlos Mendez
YieldMax Agriculture Supply",Carlos Mendez,c.mendez@yieldmaxagricultures.com,YieldMax Agriculture Supply,,,,,False,False,False,False
EMAIL-0415,other,RE: Meeting follow-up,"Dear Purchasing Department,

Thank you for your continued partnership. We are reaching out to schedule our annual review meeting. Would any time next week work for you?

Looking forward to your reply.

Kind regards,
Fatima Al-Rashid
YieldMax Agriculture Supply",Fatima Al-Rashid,f.alrashid@yieldmaxagricultures.com,YieldMax Agriculture Supply,,,,,False,False,False,False
EMAIL-0382,price_increase,Price adjustment notice – Harmon Tools & Equipment,"Dear Team,

This notice is to inform you of an upcoming price revision for the requested mechanical components.

Effective date: 21 Aug 2025
Revised amount: 2170.73 £

We value your partnership and have done our best to keep the adjustment as minimal as possible.

Regards,
Carlos Mendez
Harmon Tools & Equipment",Carlos Mendez,c.mendez@harmontools&equipmen.com,Harmon Tools & Equipment,2170.73,GBP,,2025-08-21,True,True,False,True
EMAIL-0240,invoice_submission,OmniParts Distribution – Invoice,"Dear Purchasing Department,

Please find the attached invoice for the goods delivered last week.

Let us know if everything is in order.

Regards,
Lisa Wang
OmniParts Distribution",Lisa Wang,l.wang@omnipartsdistributio.com,OmniParts Distribution,,,,,False,False,False,False
EMAIL-0151,invoice_submission,RE: Payment – Invoice F-2025-71190,"Dear Purchasing Department,

Please find enclosed our invoice F-2025-71190 for 110.809,66 CHF covering PCB boards and microcontrollers.

The due date for payment is 02/07/2026. We kindly ask that you process this within the agreed timeline.

Thank you for your business.

Best,
Omar Youssef
YieldMax Agriculture Supply",Omar Youssef,o.youssef@yieldmaxagricultures.com,YieldMax Agriculture Supply,110809.66,CHF,F-2025-71190,2026-02-07,True,True,True,True
EMAIL-0334,price_increase,Price adjustment notice – Xenon Power Solutions,"Hi Alex,

Please note that we will be revising our pricing structure in the near future. Details will follow shortly.

Thank you for your understanding.

Best,
Ivan Petrov
Xenon Power Solutions",Ivan Petrov,i.petrov@xenonpowersolutions.com,Xenon Power Solutions,,,,,False,False,False,False
EMAIL-0283,price_validity_confirmation,RE: Quotation – validity update,"Dear Procurement Team,

Thank you for checking in. We are happy to confirm that the quoted prices have not been revised and remain applicable.

Kind regards,
Anna Kowalski
RedLine Automotive Parts",Anna Kowalski,a.kowalski@redlineautomotivepar.com,RedLine Automotive Parts,,,,,False,False,False,False
EMAIL-0363,price_increase,Price revision notice,"Dear Procurement Team,

We would like to notify you of upcoming changes to our price list. The updated pricing details are attached.

We apologize for any inconvenience and remain available to discuss.

Regards,
John Smith
QuickFlow Hydraulics",John Smith,john.smith@quickflowhydraulics.com,QuickFlow Hydraulics,,,,,False,False,False,False
EMAIL-0179,invoice_submission,Invoice FV-2025-59827 – Harmon Tools & Equipment,"Dear Team,

Attached is invoice FV-2025-59827, issued for the recent delivery of packaging materials and shipping supplies. The total payable is 109.413,70 €, with a payment deadline of 15 Sep 2024.

Please confirm receipt of this invoice.

Regards,
Fatima Al-Rashid
Harmon Tools & Equipment",Fatima Al-Rashid,f.alrashid@harmontools&equipmen.com,Harmon Tools & Equipment,109413.7,EUR,FV-2025-59827,2024-09-15,True,True,True,True
EMAIL-0048,quote_offer,Our offer for precision cutting tools,"Dear Alex,

Further to our recent discussion, I am sending you our quotation ref. QUO-2024-99848 covering precision cutting tools.

The total comes to 120 732.76 USD. This offer remains valid through 06 Oct 2025. Delivery terms and conditions are outlined in the attached document.

Looking forward to your feedback.

Regards,
Lisa Wang
ZenithCraft Industries",Lisa Wang,l.wang@zenithcraftindustrie.com,ZenithCraft Industries,120732.76,USD,QUO-2024-99848,2025-10-06,True,True,True,True
EMAIL-0103,quote_offer,Quotation – Xenon Power Solutions,"Dear Customer,

Please find attached our quotation for industrial-grade fasteners and fittings as discussed.

All pricing details and terms are included in the attached document. Feel free to reach out if you need any clarification.

Best regards,
Sophie Laurent
Xenon Power Solutions",Sophie Laurent,s.laurent@xenonpowersolutions.com,Xenon Power Solutions,,,,,False,False,False,False
EMAIL-0247,price_validity_confirmation,Confirmation: prices still valid,"Hi Customer,

As requested, we confirm that our offer remains unchanged. All previously communicated terms are still in effect.

Best regards,
Carlos Mendez
Keystone Fasteners Inc.",Carlos Mendez,c.mendez@keystonefastenersinc.com,Keystone Fasteners Inc.,,,,,False,False,False,False
EMAIL-0141,invoice_submission,FairPoint Logistics – Invoice,"Hi Alex,

Attached is the invoice for your recent order. All details are in the document.

Thank you,
Robert Taylor
FairPoint Logistics",Robert Taylor,r.taylor@fairpointlogistics.com,FairPoint Logistics,,,,,False,False,False,False
EMAIL-0138,invoice_submission,Invoice – please process,"Hi Customer,

Attached is the invoice for your recent order. All details are in the document.

Thank you,
Michael Brown
YieldMax Agriculture Supply",Michael Brown,m.brown@yieldmaxagricultures.com,YieldMax Agriculture Supply,,,,,False,False,False,False
EMAIL-0065,quote_offer,Commercial offer – Lakewood Chemical Supply,"Dear Customer,

Further to our recent discussion, I am sending you our quotation ref. Q-2025-74259 covering safety valves and pressure regulators.

The total comes to 19.778,27 USD. This offer remains valid through 03 Jun 2025. Delivery terms and conditions are outlined in the attached document.

Looking forward to your feedback.

Regards,
Lisa Wang
Lakewood Chemical Supply",Lisa Wang,l.wang@lakewoodchemicalsupp.com,Lakewood Chemical Supply,19778.27,USD,Q-2025-74259,2025-06-03,True,True,True,True
EMAIL-0355,price_increase,Price adjustment notice – Keystone Fasteners Inc.,"Dear Procurement Team,

We would like to notify you of upcoming changes to our price list. The updated pricing details are attached.

We apologize for any inconvenience and remain available to discuss.

Regards,
Elena Popescu
Keystone Fasteners Inc.",Elena Popescu,e.popescu@keystonefastenersinc.com,Keystone Fasteners Inc.,,,,,False,False,False,False
EMAIL-0373,price_increase,Updated price list – Vanguard Electrical,"Dear Team,

This is a courtesy notice regarding an upcoming adjustment to our standard pricing. The changes reflect increased costs across several product categories.

We will share the updated price list soon.

Sincerely,
Hannah Fischer
Vanguard Electrical",Hannah Fischer,h.fischer@vanguardelectrical.com,Vanguard Electrical,,,,,False,False,False,False
EMAIL-0043,quote_offer,Our offer for conveyor belt rollers and bearings,"Dear Alex,

Following your request, we have prepared a quotation for conveyor belt rollers and bearings. Please see the attached file for the full breakdown.

We remain at your disposal for any further information.

Regards,
David Chen
MeridianTech Systems",David Chen,d.chen@meridiantechsystems.com,MeridianTech Systems,,,,,False,False,False,False
EMAIL-0113,quote_offer,Commercial offer – IronBridge Materials,"Hi Alex,

As requested, I'm sending over our offer for your review. Everything is detailed in the attachment.

Let me know if you have any questions or if anything needs to be adjusted.

Cheers,
James Wilson
IronBridge Materials",James Wilson,j.wilson@ironbridgematerials.com,IronBridge Materials,,,,,False,False,False,False
EMAIL-0071,quote_offer,FairPoint Logistics – Quotation QT-2026-67496,"Dear Team,

Thank you for your inquiry. Please find attached our quotation QT-2026-67496 for industrial-grade fasteners and fittings.

The total quoted amount is 146 211.00 CHF, valid until 2025-09-18.

Should you have any questions or require adjustments, please do not hesitate to contact us.

Best regards,
David Chen
FairPoint Logistics",David Chen,d.chen@fairpointlogistics.com,FairPoint Logistics,146211.0,CHF,QT-2026-67496,2025-09-18,True,True,True,True
EMAIL-0168,invoice_submission,RE: Payment – Invoice,"Dear Team,

I'm sending you the invoice for injection molding components as agreed. Please review the attached and process accordingly.

Best regards,
Carlos Mendez
Lakewood Chemical Supply",Carlos Mendez,c.mendez@lakewoodchemicalsupp.com,Lakewood Chemical Supply,,,,,False,False,False,False
EMAIL-0496,other,RE: Meeting follow-up,"Dear Alex,

We wanted to confirm that your delivery has been dispatched and should arrive within 3-5 business days.

Tracking information will be sent separately.

Regards,
Thomas Mueller
TitanForge Engineering",Thomas Mueller,t.mueller@titanforgeengineerin.com,TitanForge Engineering,,,,,False,False,False,False
EMAIL-0112,quote_offer,Commercial offer – OmniParts Distribution,"Dear Customer,

Following your request, we have prepared a quotation for PCB boards and microcontrollers. Please see the attached file for the full breakdown.

We remain at your disposal for any further information.

Regards,
Thomas Mueller
OmniParts Distribution",Thomas Mueller,t.mueller@omnipartsdistributio.com,OmniParts Distribution,,,,,False,False,False,False
EMAIL-0059,quote_offer,YieldMax Agriculture Supply – Quotation Q-2024-17932,"Dear Alex,

Thank you for your inquiry. Please find attached our quotation Q-2024-17932 for safety valves and pressure regulators.

The total quoted amount is 49554.00 RON, valid until 2026-01-11.

Should you have any questions or require adjustments, please do not hesitate to contact us.

Best regards,
Robert Taylor
YieldMax Agriculture Supply",Robert Taylor,r.taylor@yieldmaxagricultures.com,YieldMax Agriculture Supply,49554.0,RON,Q-2024-17932,2026-01-11,True,True,True,True
EMAIL-0187,invoice_submission,Invoice attached – F-2026-97969,"Dear Customer,

Attached is invoice F-2026-97969, issued for the recent delivery of hydraulic pump assemblies. The total payable is 33894.17 EUR, with a payment deadline of April 25, 2025.

Please confirm receipt of this invoice.

Regards,
Thomas Mueller
ZenithCraft Industries",Thomas Mueller,t.mueller@zenithcraftindustrie.com,ZenithCraft Industries,33894.17,EUR,F-2026-97969,2025-04-25,True,True,True,True
EMAIL-0444,other,RE: Your inquiry,"Hello Team,

We are writing to inform you that our offices will be closed for the holiday period from December 23 to January 2. Orders placed after December 20 will be processed in January.

Happy holidays!

Best,
Priya Sharma
Apex Industrial Solutions",Priya Sharma,p.sharma@apexindustrialsoluti.com,Apex Industrial Solutions,,,,,False,False,False,False
EMAIL-0111,quote_offer,IronBridge Materials – Quotation QT-2025-64469,"Hi Purchasing Department,

As per your request, we are pleased to submit our commercial offer.

Quotation number: QT-2025-64469
Total: 9 958.44 RON
Validity: 07/22/2025

The detailed breakdown is in the attached document. Please let us know if you'd like to proceed.

Kind regards,
Sophie Laurent
IronBridge Materials",Sophie Laurent,s.laurent@ironbridgematerials.com,IronBridge Materials,9958.44,RON,QT-2025-64469,2025-07-22,True,True,True,True
EMAIL-0079,quote_offer,Price quotation attached – YieldMax Agriculture Supply,"Dear Team,

Attached is our quotation (QT-2026-8263) for the items you requested. The total price is 27 703.49 RON.

Please note that this offer expires on 17 Dec 2025. We would appreciate your confirmation at your earliest convenience.

Thank you,
Rachel Kim
YieldMax Agriculture Supply",Rachel Kim,r.kim@yieldmaxagricultures.com,YieldMax Agriculture Supply,27703.49,RON,QT-2026-8263,2025-12-17,True,True,True,True
EMAIL-0390,price_increase,Important update: pricing changes,"Dear Customer,

This is a courtesy notice regarding an upcoming adjustment to our standard pricing. The changes reflect increased costs across several product categories.

We will share the updated price list soon.

Sincerely,
James Wilson
ZenithCraft Industries",James Wilson,j.wilson@zenithcraftindustrie.com,ZenithCraft Industries,,,,,False,False,False,False
EMAIL-0263,price_validity_confirmation,Our prices remain valid,"Hi Team,

As requested, we confirm that our offer remains unchanged. All previously communicated terms are still in effect.

Best regards,
David Chen
Xenon Power Solutions",David Chen,d.chen@xenonpowersolutions.com,Xenon Power Solutions,,,,,False,False,False,False
EMAIL-0266,price_validity_confirmation,Price validity extension,"Dear Alex,

Thank you for checking in. We are happy to confirm that the quoted prices have not been revised and remain applicable.

Kind regards,
Omar Youssef
GlobalWire Electronics",Omar Youssef,o.youssef@globalwireelectronic.com,GlobalWire Electronics,,,,,False,False,False,False
EMAIL-0012,quote_offer,Our offer for industrial-grade fasteners and fittings,"Dear Customer,

Following your request, we have prepared a quotation for industrial-grade fasteners and fittings. Please see the attached file for the full breakdown.

We remain at your disposal for any further information.

Regards,
Rachel Kim
NorthStar Industrial",Rachel Kim,r.kim@northstarindustrial.com,NorthStar Industrial,,,,,False,False,False,False
EMAIL-0275,price_validity_confirmation,RE: Price validity – QUO-2025-89877,"Dear Procurement Team,

Following your inquiry, we are pleased to confirm that the prices in quotation QUO-2025-89877 remain valid until February 13, 2026.

The total amount of 32.145,89 CHF as originally quoted is still applicable. Please feel free to place your order before the expiration date.

Best regards,
James Wilson
BrightLine Components Ltd.",James Wilson,j.wilson@brightlinecomponents.com,BrightLine Components Ltd.,32145.89,CHF,QUO-2025-89877,2026-02-13,True,True,True,True
EMAIL-0016,quote_offer,UltraSpec Optics – Quotation QT-2026-2267,"Dear Purchasing Department,

Thank you for your inquiry. Please find attached our quotation QT-2026-2267 for aluminium extrusion profiles.

The total quoted amount is 111 314.02 RON, valid until 2024-09-20.

Should you have any questions or require adjustments, please do not hesitate to contact us.

Best regards,
Robert Taylor
UltraSpec Optics",Robert Taylor,r.taylor@ultraspecoptics.com,UltraSpec Optics,111314.02,RON,QT-2026-2267,2024-09-20,True,True,True,True
EMAIL-0484,other,Thank you for your order,"Hi Alex,

Just a quick follow-up on our conversation from last week. Please let us know if you need any additional information from our side.

Thanks,
Thomas Mueller
TitanForge Engineering",Thomas Mueller,t.mueller@titanforgeengineerin.com,TitanForge Engineering,,,,,False,False,False,False
